celebrity_name,ballroom_partner,celebrity_industry,celebrity_homestate,celebrity_homecountry/region,celebrity_age_during_season,season,results,placement,week1_judge1_score,week1_judge2_score,week1_judge3_score,week1_judge4_score,week2_judge1_score,week2_judge2_score,week2_judge3_score,week2_judge4_score,week3_judge1_score,week3_judge2_score,week3_judge3_score,week3_judge4_score,week4_judge1_score,week4_judge2_score,week4_judge3_score,week4_judge4_score,week5_judge1_score,week5_judge2_score,week5_judge3_score,week5_judge4_score,week6_judge1_score,week6_judge2_score,week6_judge3_score,week6_judge4_score,week7_judge1_score,week7_judge2_score,week7_judge3_score,week7_judge4_score,week8_judge1_score,week8_judge2_score,week8_judge3_score,week8_judge4_score,week9_judge1_score,week9_judge2_score,week9_judge3_score,week9_judge4_score,week10_judge1_score,week10_judge2_score,week10_judge3_score,week10_judge4_score,week11_judge1_score,week11_judge2_score,week11_judge3_score,week11_judge4_score,week1_total_score,week1_avg_score,week2_total_score,week2_avg_score,week3_total_score,week3_avg_score,week4_total_score,week4_avg_score,week5_total_score,week5_avg_score,week6_total_score,week6_avg_score,week7_total_score,week7_avg_score,week8_total_score,week8_avg_score,week9_total_score,week9_avg_score,week10_total_score,week10_avg_score,week11_total_score,week11_avg_score,overall_avg_score,total_points,weeks_participated,age_group,standardized_industry,standardized_country,elimination_status,performance_trend,normalized_score,season_normalized_score,performance_level
Gary Busey,Anna Trebunskaya,Actor/Actress,Texas,United States,71,21,Eliminated Week 4,10,5.0,5.0,5.0,0.0,5.5,5.5,5.5,0.0,6.0,7.0,6.0,6.0,5.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,5.0,16.5,5.5,25.0,6.25,16.0,5.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.520833333333333,72.5,4,55+,Actor,USA,Eliminated Week 4,0.0,58.01227951393329,37.59207146443242,Average
Alexa PenaVega,Mark Ballas,Actor/Actress,Florida,United States,27,21,Eliminated Week 9,6,7.0,7.0,8.0,0.0,7.5,7.5,8.0,0.0,9.0,9.0,9.0,9.0,7.0,7.0,7.0,0.0,10.0,10.0,10.0,10.0,8.0,7.0,7.0,8.0,9.0,9.5,9.0,0.0,9.6666,8.6666,8.6666,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,7.333333333333333,23.0,7.666666666666667,36.0,9.0,21.0,7.0,40.0,10.0,30.0,7.5,27.5,9.166666666666666,26.9998,8.999933333333333,30.0,10.0,0.0,0.0,0.0,0.0,8.518511111111112,256.4998,9,25-34,Actor,USA,Eliminated Week 9,11.52144480125633,89.51153164443609,58.00364892850426,Excellent
Carlos PenaVega,Witney Carson,Actor/Actress,Missouri,United States,26,21,Eliminated Week 11,4,8.0,8.0,7.0,0.0,7.5,7.5,7.5,0.0,7.0,8.0,8.0,8.0,9.0,8.0,8.0,0.0,10.0,10.0,9.0,10.0,10.0,9.0,9.0,10.0,9.0,10.0,9.0,0.0,9.6666,9.6666,9.6666,0.0,9.0,9.0,9.0,0.0,10.0,10.5,11.0,0.0,10.0,10.0,10.0,0.0,23.0,7.666666666666667,22.5,7.5,31.0,7.75,25.0,8.333333333333334,39.0,9.75,38.0,9.5,28.0,9.333333333333334,28.9998,9.6666,27.0,9.0,31.5,10.5,30.0,10.0,8.999993939393939,323.9998,11,25-34,Actor,USA,Eliminated Week 1,8.79618437453495,94.57089763667805,61.28212806324329,Excellent
Victor Espinoza,Karina Smirnoff,Athlete,,Mexico,43,21,Eliminated Week 2,12,5.0,5.0,5.0,0.0,6.5,5.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,5.0,18.5,6.166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.583333333333334,33.5,2,35-44,Athlete,Mexico,Eliminated Week 2,0.0,58.669022300883476,38.0176420847845,Average
Alek Skarlatos,Lindsay Arnold,Military,California,United States,22,21,3rd Place,3,8.0,7.0,7.0,0.0,7.5,7.0,8.0,0.0,8.0,8.0,9.0,8.0,8.0,8.0,8.0,0.0,8.0,7.0,7.0,7.0,8.0,8.0,7.0,7.0,9.0,9.0,8.5,0.0,9.0,8.0,8.0,0.0,8.5,8.5,8.5,0.0,9.5,9.5,9.5,0.0,9.3333,9.3333,9.3333,0.0,22.0,7.333333333333333,22.5,7.5,33.0,8.25,24.0,8.0,29.0,7.25,30.0,7.5,26.5,8.833333333333334,25.0,8.333333333333334,25.5,8.5,28.5,9.5,27.999899999999997,9.3333,8.212118181818182,293.9999,11,<25,Military,USA,3rd Place,8.57927438349609,86.29199010386536,55.91737966465341,Excellent
Chaka Khan,Keo Motsepe,Singer/Rapper,Illinois,United States,62,21,Eliminated Week 2,13,5.0,4.0,4.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,4.333333333333333,15.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.666666666666666,28.0,2,55+,Musician,USA,Eliminated Week 2,0.0,49.03679475894738,31.7759396529542,Average
Andy Grammer,Allison Holker,Singer/Rapper,California,United States,31,21,Eliminated Week 8,7,7.0,7.0,7.0,0.0,7.5,7.5,7.0,0.0,7.0,7.0,8.0,7.0,7.0,8.0,8.0,0.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,9.5,9.5,9.0,0.0,8.6666,7.6666,7.6666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,7.0,22.0,7.333333333333333,29.0,7.25,23.0,7.666666666666667,36.0,9.0,40.0,10.0,28.0,9.333333333333334,23.9998,7.999933333333334,0.0,0.0,0.0,0.0,0.0,0.0,8.197908333333334,222.9998,8,25-34,Musician,USA,Eliminated Week 8,-2.4149452756749996,86.1426746559281,55.820622960096514,Excellent
Tamar Braxton,Valentin Chmerkovskiy,Singer/Rapper,Maryland,United States,38,21,Withdrew,5,8.0,7.0,8.0,0.0,8.0,8.0,8.5,0.0,8.0,9.0,8.0,8.0,9.0,9.0,9.0,0.0,7.0,7.0,8.0,7.0,10.0,10.0,10.0,10.0,9.0,9.0,9.0,0.0,9.0,9.0,10.0,0.0,8.5,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,7.666666666666667,24.5,8.166666666666666,33.0,8.25,27.0,9.0,29.0,7.25,40.0,10.0,27.0,9.0,28.0,9.333333333333334,24.5,8.166666666666666,0.0,0.0,0.0,0.0,8.537037037037036,256.0,9,35-44,Musician,USA,Withdrew,2.494577006507601,89.70619993601088,58.12979436512653,Excellent
Nick Carter,Sharna Burgess,Singer/Rapper,New York,United States,35,21,2nd Place,2,8.0,8.0,8.0,0.0,7.5,7.5,7.5,0.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,0.0,9.0,9.0,8.0,9.0,9.0,10.0,10.0,10.0,9.0,9.0,9.0,0.0,11.0,11.0,11.0,0.0,9.0,9.0,9.5,0.0,9.0,9.0,9.0,0.0,10.0,10.0,10.0,0.0,24.0,8.0,22.5,7.5,36.0,9.0,27.0,9.0,35.0,8.75,39.0,9.75,27.0,9.0,33.0,11.0,27.5,9.166666666666666,27.0,9.0,30.0,10.0,9.106060606060607,328.0,11,35-44,Musician,USA,Runner-up,7.529118136439247,95.685433928985,62.00434977735545,Outstanding
Hayes Grier,Emma Slater,Social Media Personality,North Carolina,United States,15,21,Eliminated Week 7,8,7.0,7.0,7.0,0.0,8.0,7.0,7.5,0.0,7.0,8.0,7.0,8.0,9.0,9.0,9.0,0.0,8.0,8.0,7.0,7.0,8.0,8.0,8.0,8.0,9.0,9.5,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,7.0,22.5,7.5,30.0,7.5,27.0,9.0,30.0,7.5,32.0,8.0,28.0,9.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.976190476190476,190.5,7,<25,Social Media Personality,USA,Eliminated Week 7,0.0,83.8128890012621,54.310917263977856,Excellent
Bindi Irwin,Derek Hough,TV Personality,,Australia,17,21,1st Place,1,8.0,8.0,8.0,0.0,8.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,9.0,9.0,10.0,0.0,9.0,9.0,10.0,9.0,10.0,10.0,10.0,10.0,9.5,10.0,9.5,0.0,10.0,9.0,9.0,0.0,10.0,10.0,10.0,0.0,10.5,10.5,10.5,0.0,10.0,10.0,10.0,0.0,24.0,8.0,24.0,8.0,32.0,8.0,28.0,9.333333333333334,37.0,9.25,40.0,10.0,29.0,9.666666666666666,28.0,9.333333333333334,30.0,10.0,31.5,10.5,30.0,10.0,9.28030303030303,333.5,11,<25,Tv_Personality,USA,Winner,7.306122448979608,97.5163532138158,63.19078908257938,Outstanding
Kim Zolciak-Biermann,Tony Dovolani,TV Personality,Florida,United States,37,21,Withdrew,11,4.0,4.0,4.0,0.0,6.5,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,4.0,18.5,6.166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.083333333333334,30.5,2,35-44,Tv_Personality,USA,Withdrew,0.0,53.41508000528198,34.613077121967976,Average
Paula Deen,Louis van Amstel,TV Personality,Georgia,United States,68,21,Eliminated Week 6,9,5.0,5.0,5.0,0.0,6.5,6.0,6.0,0.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,0.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,5.0,18.5,6.166666666666667,20.0,5.0,18.0,6.0,26.0,6.5,24.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.777777777777779,121.5,6,55+,Tv_Personality,USA,Eliminated Week 6,0.0,60.712222082506294,39.34163957032426,Good
Mischa Barton,Artem Chigvintsev,Actor/Actress,,England,30,22,Eliminated Week 3,11,5.0,5.0,6.0,0.0,5.0,5.0,5.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,5.333333333333333,15.0,5.0,18.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.444444444444444,49.0,3,25-34,Actor,UK,Eliminated Week 3,0.0,57.2095938854386,37.01711266463657,Average
Kim Fields,Sasha Farber,Actor/Actress,New York,United States,46,22,Eliminated Week 7,8,7.0,6.0,7.0,0.0,7.0,6.0,6.0,0.0,8.0,7.0,7.0,0.0,8.0,8.0,8.0,8.0,8.0,6.0,6.0,8.0,8.0,8.0,8.0,0.0,8.5,8.5,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,6.666666666666667,19.0,6.333333333333333,22.0,7.333333333333333,32.0,8.0,28.0,7.0,24.0,8.0,26.0,8.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.428571428571428,171.0,7,45-54,Actor,USA,Eliminated Week 7,0.0,78.05857124893664,50.50731407303183,Good
Jodie Sweetin,Keo Motsepe,Actor/Actress,California,United States,34,22,Eliminated Week 8,6,7.0,6.0,7.0,0.0,7.0,7.0,7.0,0.0,8.0,7.0,8.0,0.0,7.0,6.0,7.0,7.0,9.0,8.0,9.0,9.0,9.0,8.0,8.0,0.0,8.0,8.5,9.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,6.666666666666667,21.0,7.0,23.0,7.666666666666667,27.0,6.75,35.0,8.75,25.0,8.333333333333334,25.5,8.5,30.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,7.958333333333334,206.5,8,25-34,Actor,USA,Eliminated Week 8,25.65445026178009,83.62524820499063,54.10919784907337,Excellent
Doug Flutie,Karina Smirnoff,Athlete,Maryland,United States,53,22,Eliminated Week 6,9,5.0,5.0,5.0,0.0,7.0,6.0,7.0,0.0,7.0,6.0,7.0,0.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,5.0,20.0,6.666666666666667,20.0,6.666666666666667,24.0,6.0,28.0,7.0,21.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.388888888888889,128.0,6,45-54,Athlete,USA,Eliminated Week 6,0.0,67.13370711046367,43.43844853503272,Good
Von Miller,Witney Carson,Athlete,Texas,United States,27,22,Eliminated Week 7,7,8.0,6.0,7.0,0.0,7.0,6.0,7.0,0.0,7.0,6.0,7.0,0.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,8.0,8.0,8.0,0.0,8.5,8.5,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,7.0,20.0,6.666666666666667,20.0,6.666666666666667,32.0,8.0,29.0,7.25,24.0,8.0,26.0,8.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.464285714285714,172.0,7,25-34,Athlete,USA,Eliminated Week 7,0.0,78.4338528414796,50.75013769838294,Good
Antonio Brown,Sharna Burgess,Athlete,Florida,United States,27,22,Eliminated Week 9,5,8.0,6.0,7.0,0.0,6.0,6.0,7.0,0.0,7.0,6.0,7.0,0.0,9.0,8.0,9.0,9.0,7.0,6.0,6.0,7.0,9.0,9.0,9.0,0.0,8.5,8.5,9.0,0.0,9.0,9.0,9.0,0.0,9.0,9.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,7.0,19.0,6.333333333333333,20.0,6.666666666666667,35.0,8.75,26.0,6.5,27.0,9.0,26.0,8.666666666666666,27.0,9.0,27.5,9.166666666666666,0.0,0.0,0.0,0.0,7.898148148148148,228.5,9,25-34,Athlete,USA,Eliminated Week 9,15.005861664712766,82.99282922496451,53.699995073018705,Excellent
Paige VanZant,Mark Ballas,Athlete,Oregon,United States,22,22,2nd Place,2,7.0,7.0,7.0,0.0,8.0,8.0,8.0,0.0,8.0,7.0,8.0,0.0,9.0,9.0,9.0,9.0,8.0,8.0,7.0,8.0,9.0,10.0,9.0,0.0,9.0,9.0,9.5,0.0,10.0,9.0,9.0,0.0,10.0,9.5,10.0,0.0,10.0,9.6666,10.0,0.0,0.0,0.0,0.0,0.0,21.0,7.0,24.0,8.0,23.0,7.666666666666667,36.0,9.0,31.0,7.75,28.0,9.333333333333334,27.5,9.166666666666666,28.0,9.333333333333334,29.5,9.833333333333334,29.666600000000003,9.888866666666667,0.0,0.0,8.69722,277.6666,10,<25,Athlete,USA,Runner-up,11.359466332664688,91.38938402430264,59.13293374453418,Excellent
Geraldo Rivera,Edyta Sliwinska,Journalist,New York,United States,72,22,Eliminated Week 2,12,5.0,4.0,4.0,0.0,5.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,4.333333333333333,13.0,4.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.333333333333333,26.0,2,55+,News,USA,Eliminated Week 2,0.0,45.53416656187971,29.46259987593523,Average
Nyle DiMarco,Peta Murgatroyd,Model,New York,United States,26,22,1st Place,1,8.0,7.0,8.0,0.0,7.0,6.0,7.0,0.0,8.0,8.0,9.0,0.0,8.0,8.0,9.0,9.0,9.0,10.0,9.0,9.0,8.0,8.0,9.0,0.0,9.5,9.0,9.5,0.0,10.0,9.0,10.0,0.0,9.5,9.5,9.5,0.0,9.6666,9.6666,9.6666,0.0,0.0,0.0,0.0,0.0,23.0,7.666666666666667,20.0,6.666666666666667,25.0,8.333333333333334,34.0,8.5,37.0,9.25,25.0,8.333333333333334,28.0,9.333333333333334,29.0,9.666666666666666,28.5,9.5,28.9998,9.6666,0.0,0.0,8.691660000000002,278.4998,10,25-34,Model,USA,Winner,10.578288714571045,91.33096018597558,59.095130962539535,Excellent
Ginger Zee,Valentin Chmerkovskiy,News Anchor,California,United States,35,22,3rd Place,3,8.0,7.0,8.0,0.0,7.0,7.0,7.0,0.0,7.0,7.0,7.0,0.0,9.0,9.0,9.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,0.0,9.0,9.0,9.5,0.0,10.0,10.0,10.0,0.0,9.0,9.5,9.5,0.0,9.3333,9.6666,9.3333,0.0,0.0,0.0,0.0,0.0,23.0,7.666666666666667,21.0,7.0,21.0,7.0,36.0,9.0,32.0,8.0,24.0,8.0,27.5,9.166666666666666,30.0,10.0,28.0,9.333333333333334,28.333199999999998,9.4444,0.0,0.0,8.461106666666668,270.8332,10,35-44,News,USA,3rd Place,13.372613721661834,88.90833236719175,57.52758466790957,Excellent
Wanya Morris,Lindsay Arnold,Singer/Rapper,Pennsylvania,United States,42,22,Eliminated Week 9,4,8.0,7.0,8.0,0.0,8.0,8.0,8.0,0.0,8.0,8.0,8.0,0.0,8.0,9.0,9.0,9.0,8.0,7.0,7.0,8.0,10.0,9.0,10.0,0.0,9.0,9.0,9.5,0.0,8.0,8.0,9.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,7.666666666666667,24.0,8.0,24.0,8.0,35.0,8.75,30.0,7.5,29.0,9.666666666666666,27.5,9.166666666666666,25.0,8.333333333333334,30.0,10.0,0.0,0.0,0.0,0.0,8.564814814814815,247.5,9,35-44,Musician,USA,Eliminated Week 9,7.02702702702704,89.99808561909987,58.23270274623952,Excellent
Marla Maples,Tony Dovolani,TV Personality,Georgia,United States,52,22,Eliminated Week 4,10,7.0,7.0,7.0,0.0,7.0,6.0,7.0,0.0,7.0,7.0,7.0,0.0,7.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,7.0,20.0,6.666666666666667,21.0,7.0,28.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.916666666666667,90.0,4,45-54,Tv_Personality,USA,Eliminated Week 4,0.0,72.67953508915416,47.02684210966586,Good
Jake T. Austin,Jenna Johnson,Actor/Actress,New York,United States,21,23,Eliminated Week 2,13,5.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,5.5,24.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.75,46.0,2,<25,Actor,USA,Eliminated Week 2,0.0,60.42033639941731,38.531862050663804,Good
Maureen McCormick,Artem Chigvintsev,Actor/Actress,California,United States,60,23,Eliminated Week 7,8,6.0,5.0,5.0,6.0,7.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,0.0,8.0,8.0,8.0,0.0,8.0,7.0,8.0,8.0,8.5,8.0,8.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,5.5,26.0,6.5,28.0,7.0,24.0,8.0,24.0,8.0,31.0,7.75,33.0,8.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.285714285714286,188.0,7,55+,Actor,USA,Eliminated Week 7,0.0,76.55744487876478,48.82298048655537,Good
Marilu Henner,Derek Hough,Actor/Actress,Illinois,United States,64,23,Eliminated Week 9,6,7.0,7.0,6.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,0.0,9.0,9.0,9.0,0.0,8.0,9.0,9.0,8.0,7.5,8.0,8.5,8.0,7.0,8.0,8.0,0.0,9.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,6.75,27.0,6.75,28.0,7.0,21.0,7.0,27.0,9.0,34.0,8.5,32.0,8.0,23.0,7.666666666666667,36.0,9.0,0.0,0.0,0.0,0.0,7.74074074074074,255.0,9,55+,Actor,USA,Eliminated Week 9,7.655502392344521,81.338810354127,51.87220076385657,Excellent
Ryan Lochte,Cheryl Burke,Athlete,New York,United States,32,23,Eliminated Week 8,7,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,7.0,7.0,8.0,0.0,8.0,8.0,8.0,0.0,7.0,8.0,8.0,7.0,8.5,8.0,8.0,8.5,8.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,6.0,24.0,6.0,25.0,6.25,22.0,7.333333333333333,24.0,8.0,30.0,7.5,33.0,8.25,26.0,8.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,7.249999999999999,208.0,8,25-34,Athlete,USA,Eliminated Week 8,19.540229885057478,76.18216328622182,48.58365215083696,Good
Calvin Johnson Jr.,Lindsay Arnold,Athlete,Georgia,United States,30,23,3rd Place,3,7.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,0.0,8.0,8.0,8.0,0.0,9.0,10.0,9.0,9.0,9.5,9.0,9.0,9.5,10.0,10.0,10.0,0.0,9.0,9.0,10.0,9.0,9.0,9.5,9.5,0.0,9.3333,9.6666,9.6666,9.6666,26.0,6.5,28.0,7.0,32.0,8.0,23.0,7.666666666666667,24.0,8.0,37.0,9.25,37.0,9.25,30.0,10.0,37.0,9.25,28.0,9.333333333333334,38.3331,9.583275,8.530297727272727,340.3331,11,25-34,Athlete,USA,3rd Place,11.856026464670112,89.63538404678314,57.16317483101976,Excellent
Laurie Hernandez,Valentin Chmerkovskiy,Athlete,New Jersey,United States,16,23,1st Place,1,8.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,10.0,10.0,10.0,0.0,8.0,9.0,8.0,0.0,9.0,9.0,9.0,10.0,8.0,8.5,9.0,9.0,11.0,11.0,11.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,9.6666,10.0,9.6666,10.0,31.0,7.75,32.0,8.0,31.0,7.75,30.0,10.0,25.0,8.333333333333334,37.0,9.25,34.5,8.625,33.0,11.0,40.0,10.0,30.0,10.0,39.333200000000005,9.833300000000001,9.140148484848487,362.83320000000003,11,<25,Athlete,USA,Winner,11.686642913101652,96.04362542524696,61.249902702741856,Outstanding
Amber Rose,Maksim Chmerkoskiy,Model,Pennsylvania,United States,32,23,Eliminated Week 6,9,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,8.0,8.0,8.0,0.0,8.0,8.0,8.0,0.0,7.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,6.0,24.0,6.0,25.0,6.25,24.0,8.0,24.0,8.0,28.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.875,149.0,6,25-34,Model,USA,Eliminated Week 6,0.0,72.2417065645207,46.070704625793674,Good
Rick Perry,Emma Slater,Politician,Texas,United States,66,23,Eliminated Week 3,12,5.0,5.0,5.0,5.0,6.0,5.0,6.0,5.0,6.0,5.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,5.0,22.0,5.5,23.0,5.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.416666666666667,65.0,3,55+,Politician,USA,Eliminated Week 3,0.0,56.91770820234965,36.298130917291985,Average
James Hinchcliffe,Sharna Burgess,Racing Driver,,Canada,29,23,2nd Place,2,8.0,8.0,7.0,8.0,7.0,7.0,7.0,8.0,7.0,7.0,8.0,7.0,9.0,9.0,10.0,0.0,10.0,9.0,10.0,0.0,10.0,9.0,9.0,10.0,9.5,9.0,9.0,9.5,11.6666,11.6666,11.6666,0.0,9.0,9.0,9.0,9.0,9.5,10.0,10.0,0.0,9.6666,9.6666,9.6666,10.0,31.0,7.75,29.0,7.25,29.0,7.25,28.0,9.333333333333334,29.0,9.666666666666666,38.0,9.5,37.0,9.25,34.9998,11.6666,36.0,9.0,29.5,9.833333333333334,38.9998,9.74995,9.113625757575758,360.4996,11,25-34,Racing Driver,Canada,Runner-up,10.41127978037548,95.76492766802117,61.07216877778877,Outstanding
